id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365
32189318;Andrade Basement;2372087;Albertino;Lisboa;Arroios;3.872.298;-913.398;Entire home/apt;86;3;7;31.07.2020;0.27;57;166
32196836;Bairro Alto Studio 4 w/AC - by LU Holidays;239513511;Goncalo & Miku;Lisboa;Misericrdia;3.871.236;-914.333;Entire home/apt;64;1;53;14.03.2021;Feb 32;31;362
32197003;Alfama Vintage w/RiverView+AC - by LU Holidays;239513511;Goncalo & Miku;Lisboa;Santa Maria Maior;3.871.092;-913.042;Entire home/apt;91;1;121;21.06.2021;Apr 43;31;353
32199761;Mouraria Blue 3BR w/ Parking+AC - by LU Holidays;239513511;Goncalo & Miku;Lisboa;Arroios;387.205;-913.543;Entire home/apt;92;1;137;27.11.2020;Mai 16;31;356
32200065;Quinta do Sobreiro - Lisbon Country House;241626547;Miguel;Oeiras;Barcarena;3.873.594;-927.937;Entire home/apt;500;2;29;07.12.2020;01. Okt;1;309
32202229;Casa Da Bia (Loft);241645064;André;Sintra;Massam e Monte Abrao;3.875.244;-927.727;Entire home/apt;25;2;28;09.07.2019;01. Jul;1;0
32202809;2 bedrooms flat in Mouraria (4 pax) with garage;241649714;Acylino;Lisboa;Arroios;3.871.938;-913.424;Entire home/apt;74;3;22;02.09.2019;0.84;1;365
32203260;Modern Apartment in historic & quiet neighborhood;13229190;Gustavo;Lisboa;Santa Maria Maior;3.871.285;-91.358;Entire home/apt;44;3;51;09.11.2019;Jan 77;1;43
32205986;Hip Tailor Made Flat in Bairro Alto;241674700;Tomás;Lisboa;Misericrdia;3.871.277;-91.436;Entire home/apt;77;2;42;28.09.2019;Jan 49;2;240
32206047;Spacious Nest | Lisbon City Centre;193859176;Lisbon Lodge;Lisboa;Arroios;3.873.343;-913.683;Private room;37;1;35;23.08.2019;Jan 54;3;347
32206515;Hip Tailor Made Penthouse in Bairro Alto;241674700;Tomás;Lisboa;Misericrdia;3.871.068;-914.469;Entire home/apt;77;1;49;29.12.2020;Jan 79;2;251
32208106;Outstanding 3 bedroom inside Castle;241694602;Alceu;Lisboa;Santa Maria Maior;3.871.272;-913.227;Entire home/apt;111;4;14;20.10.2019;0.56;2;299
32213935;Cascais ARRIBAMAR;128909464;Mafalda;Cascais;Cascais e Estoril;3.870.345;-94.222;Entire home/apt;85;7;7;20.07.2019;0.34;4;108
32217965;Casa Açucena -  Vintage Bed and Breakfast;3874815;Casa Açucena Vintage B&B;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;3.880.429;-938.467;Private room;90;2;7;09.08.2019;0.32;3;0
32221656;Casa com piscina em cima da praia;44822383;João;Sintra;Colares;3.881.005;-947.672;Entire home/apt;285;3;5;03.08.2019;Feb 31;1;308
32223040;Charming room+living, Baixa-Mouraria w/River View;241694602;Alceu;Lisboa;Santa Maria Maior;3.871.121;-913.573;Entire home/apt;83;3;24;17.10.2019;0.90;2;352
32236989;Restauradores Terrace;170759608;Gest2Easy;Lisboa;Santa Maria Maior;3.871.616;-914.145;Entire home/apt;110;3;65;12.03.2020;Feb 37;15;55
32237957;Charming Bedroom;116575154;AEJ Guest House;Lisboa;Penha de Frana;3.873.269;-912.789;Private room;33;2;17;26.09.2019;0.63;4;0
32239633;Garden Cristo Rei;2372087;Albertino;Loures;Moscavide e Portela;3.878.203;-91.186;Entire home/apt;78;3;2;10.07.2019;0.10;57;335
32244224;SPACIOUS BALCONY WITH SEA VIEWS;198285252;Lara & Denis;Cascais;Cascais e Estoril;3.870.621;-942.982;Entire home/apt;59;2;40;03.11.2019;Jan 56;1;61
32248450;Room 4-WC Privativo;57421638;Nuno;Lisboa;Alvalade;3.874.806;-914.789;Hotel room;59;1;0;;;12;320
32248695;Suite Cascais @ Paradise Suites;118926155;Angelica & Zilton;Cascais;Carcavelos e Parede;386.998;-933.735;Private room;59;2;5;27.05.2019;0.21;5;338
32248938;Cozy apartment with pateo at Alfama;242031362;Bruno;Lisboa;Santa Maria Maior;38.712;-912.811;Entire home/apt;55;3;48;24.10.2019;Jan 75;1;344
32250643;Champions League - Fantastic Room and Big....;213151456;Lovely Vocation;Lisboa;So Domingos de Benfica;387.504;-917.138;Private room;40;1;4;15.03.2019;0.15;5;365
32251463;Comfortable room in Belém #3;50201063;Svetlana;Lisboa;Belm;386.971;-919.472;Private room;28;2;54;22.02.2020;Jan 94;4;43
32251963;Pontinha Near Subway;12279393;Danielle;Odivelas;Pontinha e Fames;3.876.529;-920.008;Private room;30;2;2;02.04.2019;0.08;2;364
32252172;Cosy Apartment River View;78574742;Telmo;Lisboa;Estrela;3.870.869;-915.397;Entire home/apt;60;2;8;28.02.2020;0.30;8;0
32253457;Santos Apartment;242077969;Paulo;Lisboa;Estrela;3.870.719;-91.576;Entire home/apt;50;1;35;06.06.2021;Jan 32;1;329
32257143;1924 - BNB;42613333;Catarina & Patrícia;Lisboa;Arroios;3.872.881;-914.227;Entire home/apt;900;1;3;12.05.2019;0.15;11;46
32274146;Tejo Vintage 3BR Historic Center - by LU Holidays;239513511;Goncalo & Miku;Lisboa;Santa Maria Maior;387.095;-913.482;Entire home/apt;87;1;81;20.11.2020;Mrz 18;31;360
32274581;Baixa Modern 3BR Historic Center - by LU Holidays;239513511;Goncalo & Miku;Lisboa;Santa Maria Maior;3.871.353;-913.818;Entire home/apt;77;1;85;15.05.2021;Mrz 14;31;360
32275348;Mikaela Guest House;242213923;Mikaela;Odivelas;Ramada e Caneas;3.881.187;-918.744;Entire home/apt;135;2;4;31.05.2019;0.14;1;359
32280859;NomadHome: New Apartment 15min to downtown Lisbon;242277050;Rute;Oeiras;Algs, Linda-a-Velha e Cruz Quebrada-Dafundo;3.870.408;-923.111;Entire home/apt;40;14;11;30.05.2019;0.42;1;109
32282917;Machadinho Cosy Apartment;72137498;João T;Lisboa;Estrela;3.870.906;-9.156;Entire home/apt;65;3;36;01.07.2020;Jan 46;2;301
32284218;Arroios Guest Room;116575154;AEJ Guest House;Lisboa;Penha de Frana;3.873.102;-912.772;Private room;19;2;6;02.06.2019;0.22;4;62
32285747;AUTHENTIC & ROMANTIC ALFAMA;89842518;Isabelle Et Stéphane;Lisboa;Santa Maria Maior;387.105.590.127.966;-9.128.709.313.559.760;Entire home/apt;65;2;0;;;3;180
32286468;Ericeira Sunset;242339137;Catarina;Mafra;Carvoeira;38.951;-941.305;Entire home/apt;82;3;7;18.07.2020;0.32;1;65
32286813;Stylish Flat in Alfama with Private Patio & Parking;242344551;Brunno;Lisboa;Santa Maria Maior;3.871.351;-912.854;Entire home/apt;96;2;51;27.05.2021;02. Sep;1;247
32287433;Red with Terrace;116575154;AEJ Guest House;Lisboa;Penha de Frana;3.873.311;-912.958;Private room;27;2;7;22.07.2019;0.32;4;135
32288326;1924 B&B - Double Room 4;42613333;Catarina & Patrícia;Lisboa;Arroios;3.872.861;-914.044;Private room;28;1;0;;;11;134
32289900;1924 B&B - Double Room 11;42613333;Catarina & Patrícia;Lisboa;Arroios;3.872.866;-914.109;Private room;30;1;84;05.01.2020;03. Mai;11;248
32290120;❤LD Apartments~Best Location~AC~Tram28~Riverside;37192572;João;Lisboa;Misericrdia;387.066;-914.298;Entire home/apt;300;3;4;23.08.2019;0.16;2;252
32291496;1924 B&B - Double Room 3;42613333;Catarina & Patrícia;Lisboa;Arroios;3.872.834;-914.219;Private room;30;1;3;06.03.2019;0.11;11;135
32291628;1924 B&B - Queen Room 2;42613333;Catarina & Patrícia;Lisboa;Arroios;3.872.862;-914.186;Private room;30;1;16;20.11.2019;0.56;11;167
32291781;1924 B&B - Double Room 8;42613333;Catarina & Patrícia;Lisboa;Arroios;3.872.892;-914.173;Private room;30;1;6;01.05.2019;0.21;11;260
32296870;Haze Apartment, Graça, Lisbon;7146174;Gabriela;Lisboa;So Vicente;3.871.689;-912.153;Entire home/apt;89;3;1;23.04.2019;0.04;17;188
32298669;Charming apartment in the heart of Lisbon - Alfama;3570032;Paulo Teixeira;Lisboa;Santa Maria Maior;3.871.274;-912.992;Entire home/apt;55;7;22;03.08.2019;0.88;4;326
32298970;1 bedroom apartment near main avenue;9528937;Tiago;Lisboa;Santo Antnio;3.872.236;-914.505;Entire home/apt;45;2;26;22.05.2021;0.98;4;253
32299011;ALTIDO Bairro Alto 2-BR Apartment w/Large Terrace;240154706;Reno;Lisboa;Misericrdia;3.871.121;-914.595;Entire home/apt;100;2;23;11.04.2021;0.82;2;327
32300534;ALTIDO Trendy 2BR Apt in Sao Bento, moments from Garden São Bento;240154706;Reno;Lisboa;Misericrdia;3.870.988;-914.893;Entire home/apt;112;2;14;23.12.2020;0.53;2;349
32301386;Alfama Charming Apartment at  Fado's birth place;242474253;Foundation Stone;Lisboa;Santa Maria Maior;387.113;-912.932;Entire home/apt;55;3;35;20.07.2019;Jan 30;1;351
32302327;Villa Patrocinio;242482104;Dália;Mafra;Santo Isidoro;3.900.572;-941.968;Entire home/apt;60;5;0;;;1;331
32303378;Sunny & bright 1-bed with AC;240143743;Ruben;Lisboa;Campo de Ourique;3.871.571;-916.994;Entire home/apt;34;90;7;19.08.2019;0.32;1;0
32303623;HISTORICAL APARTAMENT WITH A TERRACE;7892786;Maria;Lisboa;Santa Maria Maior;3.871.037;-913.034;Entire home/apt;62;2;38;19.01.2020;Jan 42;1;240
32303763;Flat for 8 with small terrace close to Intendente;236970059;Sofia E João;Lisboa;Arroios;3.872.255;-913.609;Entire home/apt;272;2;3;26.05.2019;0.11;4;0
32307803;ALTIDO Charming 3BR home w/workspace&terrace by Intendente subway;1756107;Altido;Lisboa;Arroios;3.872.326;-913.372;Entire home/apt;125;2;13;22.02.2020;0.54;130;356
32309333;Lisbon Terrace Suites Apartment for Large Groups;391315;Roger;Lisboa;Santo Antnio;3.871.918;-914.137;Entire home/apt;614;1;6;01.03.2020;0.28;10;98
32314016;Terrace with view of the Bay Cascais - 2 bedrooms;242584824;Daniel;Cascais;Cascais e Estoril;3.869.555;-94.199;Entire home/apt;111;4;22;02.11.2019;0.97;1;314
32315263;cozy room on tiles building with Tejo River view;60425784;Gardênia;Lisboa;So Vicente;3.872.177;-912.344;Private room;27;3;65;02.03.2020;Feb 29;2;33
32315673;LIS.BOA Serendipity Ferreiros;84139493;Jonathan;Lisboa;Misericrdia;3.871.001;-914.906;Entire home/apt;73;2;56;07.06.2021;Jan 98;1;327
32320058;Région de Sintra classée UNESCO 700 m de la plage;68121851;Miguel;Sintra;Colares;387.967;-947.112;Entire home/apt;80;4;1;14.07.2019;0.04;1;193
32320357;Luxurious Cais do Sodré: 4 bedrooms with view;78869162;Stefano;Lisboa;Misericrdia;3.870.675;-914.407;Entire home/apt;137;3;37;02.02.2020;Jan 35;3;32
32325118;Comfort and convenience in downtown Lisbon;4290628;Michelle;Lisboa;Arroios;387.217;-913.413;Entire home/apt;59;3;61;02.03.2021;Feb 21;11;322
32325644;Capitao - Lissabon Altstadt;228869638;Céu;Lisboa;So Vicente;3.871.922;-912.224;Entire home/apt;61;2;12;07.08.2020;0.46;25;290
32328013;Brand new studio right in the heart of Alfama!;58170300;BB Lisbon;Lisboa;Santa Maria Maior;3.871.348;-912.492;Entire home/apt;56;1;82;20.06.2021;Mrz 18;8;355
32328107;Graça Trendy Flat;76223539;BnBird Homes;Lisboa;So Vicente;3.872.061;-9.127;Entire home/apt;90;3;57;28.02.2020;02. Aug;84;246
32328379;Romantic Apartment + River View Historic Centre;12440310;Maria Carolina Toassa;Lisboa;Estrela;3.870.647;-916.169;Entire home/apt;50;1;127;14.03.2020;Apr 56;6;337
32328523;Lisbon Center Private Room;54268750;Joana;Lisboa;Penha de Frana;3.873.104;-913.186;Private room;25;20;28;17.07.2019;1.00;6;365
32329919;Lx Factory Apartment » HIP area » Outside terrace » Fully renovated;15900664;LisBeyond;Lisboa;Alcntara;3.870.409;-918.014;Entire home/apt;75;2;13;19.03.2020;0.46;22;352
32347844;Fado apartment;105540604;Christophe;Lisboa;Santa Maria Maior;3.871.192;-912.788;Entire home/apt;59;2;26;22.09.2019;Jan 14;18;0
32348011;1924 B&B - Queen Room 1;42613333;Catarina & Patrícia;Lisboa;Arroios;3.872.736;-914.232;Private room;42;1;6;08.09.2019;0.21;11;73
32348265;1924 B&B - Double Room 5;42613333;Catarina & Patrícia;Lisboa;Arroios;3.872.855;-914.217;Private room;35;1;1;20.07.2019;0.04;11;194
32348995;1924 B&B - Double Room 6;42613333;Catarina & Patrícia;Lisboa;Arroios;3.872.732;-914.247;Private room;35;1;6;01.09.2020;0.32;11;0
32349141;1924 B&B - Double Room 7;42613333;Catarina & Patrícia;Lisboa;Arroios;3.872.856;-914.207;Private room;30;1;4;03.07.2020;0.35;11;167
32349226;1924 B&B - Double Room 0;42613333;Catarina & Patrícia;Lisboa;Arroios;387.287;-914.216;Private room;30;1;12;17.09.2019;0.52;11;252
32352882;Typical Alfama flat with  Riverview and Aircon;105540604;Christophe;Lisboa;So Vicente;3.871.486;-912.961;Entire home/apt;80;2;33;08.11.2019;Jan 19;18;350
32353208;Feel like inside a Boat;242914017;Sónia;Lisboa;Estrela;3.870.862;-91.564;Entire home/apt;55;3;25;03.03.2020;0.92;1;171
32353314;GoodTime Marquês Suites - Suite Familiar 01;51832713;Sofia;Lisboa;Santo Antnio;3.872.373;-915.413;Private room;72;1;17;13.10.2019;0.64;22;0
32353591;Downtown Garden House;179361157;Graça;Lisboa;Penha de Frana;3.873.251;-912.938;Entire home/apt;60;2;50;13.03.2020;Jan 90;1;269
32354704;GoodTime Marquês Suites - Suite 02;51832713;Sofia;Lisboa;Santo Antnio;3.872.378;-915.338;Private room;59;1;28;08.10.2019;01. Mai;22;193
32355038;Vibrant Room in a Guesthouse from XIX Century;209528088;Marco;Lisboa;Arroios;387.223;-913.386;Hotel room;35;2;7;09.06.2019;0.29;8;309
32355327;GoodTime Marquês Suites - Suite 03;51832713;Sofia;Lisboa;Santo Antnio;3.872.361;-915.304;Private room;64;1;26;06.05.2019;0.97;22;176
32355445;Close to the sea, to Lisbon and to your heart;186591968;Giuliano;Torres Vedras;Silveira;3.913.012;-938.259;Entire home/apt;120;4;5;28.07.2019;0.19;1;346
32362455;~~~ White Roses Villa ~~~;242993490;Sofia;Sintra;Colares;3.880.627;-945.082;Entire home/apt;186;7;2;02.10.2019;0.08;1;168
32368645;Deluxe double/twin w/ pool access (ground floor);226825496;Hilltop Oasis;Oeiras;Barcarena;3.873.136;-92.746;Private room;79;1;1;26.07.2019;0.04;6;339
32368789;Triple room w/ pool view (ground floor);226825496;Hilltop Oasis;Oeiras;Barcarena;3.873.192;-927.556;Private room;133;1;0;;;6;364
32368881;Superior double/twin w/ balcony and Mountain view;226825496;Hilltop Oasis;Oeiras;Barcarena;3.873.341;-927.627;Private room;79;1;0;;;6;354
32368942;Triple w/ balcony;226825496;Hilltop Oasis;Oeiras;Barcarena;3.873.287;-927.641;Private room;137;1;0;;;6;354
32369067;Standard Double/Triple;226825496;Hilltop Oasis;Oeiras;Barcarena;3.873.161;-927.453;Private room;107;1;0;;;6;363
32372000;Apartment with Terrace Historic Building Free Mobile Router;243075632;+351Lisbon;Lisboa;So Vicente;3.871.746;-912.819;Entire home/apt;58;1;54;27.11.2020;2.00;1;330
32372066;Cozy flat with sunny terrace - Destino Lisboa Apts;199384318;Nathalie;Lisboa;Santo Antnio;3.872.377;-914.288;Entire home/apt;140;2;23;07.03.2020;0.86;5;249
32372939;Down Town Apartment Expo23;29202743;Ricardo;Lisboa;Arroios;3.873.138;-914.426;Entire home/apt;120;3;12;13.09.2019;0.46;11;346
32373147;Nice apartment with terrace;56637366;Giorgia;Lisboa;So Vicente;387.223;-912.427;Entire home/apt;40;3;5;16.08.2019;0.19;2;0
32377081;Bela Vista I - Lissabon Altstadt;228869638;Céu;Lisboa;Estrela;3.871.122;-916.006;Entire home/apt;55;2;15;28.12.2020;0.66;25;293
32377413;Lisbon Industrial Flat w/ Garage;72635051;Maria;Lisboa;Arroios;3.872.426;-913.797;Entire home/apt;105;3;39;09.03.2020;Jan 46;9;345
32381657;Quarto individual  long term/Erasmus student;124382849;Rosa;Amadora;guas Livres;3.874.841;-92.107;Private room;22;14;5;29.02.2020;0.60;7;364
32381790;Queluz Terrace 1;71962548;GT House;Sintra;Queluz e Belas;3.875.869;-925.312;Entire home/apt;49;1;8;04.07.2020;0.39;23;351
32382295;Brand New Cosy Room;132217576;Pedro;Lisboa;Alcntara;3.870.594;-918.154;Private room;19;2;34;21.07.2019;Jan 22;19;258
32392163;The New Terrace Lisbon;323609764;Marcella & Thiago;Lisboa;Arroios;3.872.517;-913.712;Entire home/apt;49;2;20;22.05.2021;0.99;9;176
32392271;Rock Star House;189389843;Esboço Vertical,;Lisboa;Arroios;3.872.048;-913.774;Entire home/apt;48;4;6;09.08.2019;0.29;2;135
32394090;ALTIDO Elegant 2BR Apt nearby tram 28E stop - Portas Sol;1756107;Altido;Lisboa;Santa Maria Maior;3.871.223;-912.964;Entire home/apt;134;2;8;30.03.2019;0.28;130;204
32394774;Watching Lisbon Ciro;29017241;Watching Lisbon Apartments, Lda;Lisboa;Estrela;3.871.009;-916.241;Entire home/apt;69;2;3;14.06.2019;0.11;1;33
32395016;Charming Apartment in Belém;221880099;Goodplace;Lisboa;Belm;3.870.379;-920.364;Entire home/apt;111;1;6;04.09.2020;0.25;30;271
32395017;River View Duplex in Belém;221880099;Goodplace;Lisboa;Belm;3.870.371;-920.358;Entire home/apt;111;1;11;21.09.2019;0.41;30;175
32397514;Wooden Studio;122882337;Dom Pipas;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;3.880.051;-938.365;Entire home/apt;49;2;55;12.03.2020;Feb 29;3;296
32398830;Amazing River view house with rooftop in Santos;71708521;Ruben;Lisboa;Estrela;3.870.735;-91.529;Entire home/apt;125;2;62;09.10.2020;Feb 54;5;49
32401005;BeGuest Sun & Pool House;17263208;BeGuest;Cascais;Carcavelos e Parede;3.870.104;-936.602;Entire home/apt;297;1;10;06.06.2021;0.43;25;179
32401071;Modern 1BR in downtown Lisbon (Short or Mid Term);242948252;George;Lisboa;Santa Maria Maior;3.870.888;-913.582;Entire home/apt;71;2;52;14.03.2020;Jan 90;1;0
32401944;Stylish and cozy apartment along Lisbon's hillside;201851103;Mário;Lisboa;So Vicente;3.871.771;-912.519;Entire home/apt;65;3;50;02.11.2019;Jan 81;3;0
32402770;Mixed dormitory | 7 beds |400m from Estoril Casino;243324696;Mariana;Cascais;Cascais e Estoril;3.870.931;-939.812;Hotel room;13;2;13;09.06.2019;0.51;10;167
32421445;Luxury Modern Apartment with Lift , center lisboa;243492570;Hui;Lisboa;Santo Antnio;3.872.602;-914.487;Entire home/apt;682;2;31;15.03.2020;Jan 14;1;181
32421786;Brand new apartment right in the heart of Alfama!;58170300;BB Lisbon;Lisboa;Santa Maria Maior;3.871.251;-912.591;Entire home/apt;53;1;74;07.03.2020;Feb 82;8;335
32422325;Brand new apartment right in the heart of Alfama!;58170300;BB Lisbon;Lisboa;Santa Maria Maior;3.871.167;-912.559;Entire home/apt;58;2;84;17.08.2020;Mrz 22;8;315
32422496;Brand new apartment right in the heart of Alfama!;58170300;BB Lisbon;Lisboa;Santa Maria Maior;3.871.251;-912.591;Entire home/apt;90;2;59;04.03.2020;Feb 30;8;337
32422586;Appartement de charme au centre de Lisbonne;6086593;Belem;Lisboa;Santa Maria Maior;3.871.465;-913.134;Entire home/apt;79;3;62;04.03.2020;Feb 29;3;54
32422611;Brand new two bedroom apt in the heart of Alfama!;58170300;BB Lisbon;Lisboa;Santa Maria Maior;3.871.343;-912.693;Entire home/apt;115;2;45;01.06.2021;Jan 73;8;321
32422878;Brand new studio right in the heart of Alfama!;58170300;BB Lisbon;Lisboa;Santa Maria Maior;3.871.204;-912.497;Entire home/apt;51;1;86;20.09.2020;Mrz 24;8;340
32425452;Charming Apartment Lisbon river view! Safe stay!;243534357;Sofia;Lisboa;Santa Maria Maior;3.871.733;-913.443;Entire home/apt;80;2;57;07.11.2020;02. Mai;1;234
32435666;Casa da Baleia | Attic  I Seaview I center;229032593;Tiago;Mafra;Ericeira;3.896.024;-941.481;Entire home/apt;80;3;31;02.10.2019;Jan 22;2;289
32438783;Stroll Along the Coast From a Charming Home;188913478;Bianca;Cascais;Cascais e Estoril;3.870.616;-944.608;Entire home/apt;125;3;23;26.08.2019;01. Jan;1;186
32440230;Brand new studio right in the heart of Alfama!;58170300;BB Lisbon;Lisboa;Santa Maria Maior;3.871.137;-91.265;Entire home/apt;61;2;100;22.02.2020;04. Feb;8;299
32441155;Quarto das portelinhas;239143148;Sabra;Torres Vedras;Ventosa;3.905.853;-93.504;Private room;19;1;33;21.08.2020;Jan 24;3;0
32442027;Cool small studio city center (5B);188363666;Pedro;Lisboa;Arroios;3.872.661;-913.427;Entire home/apt;34;2;56;01.08.2019;2.00;3;200
32442749;Caravan Experience;242898831;Quinta;Sintra;So Joo das Lampas e Terrugem;3.889.613;-942.362;Entire home/apt;18;2;32;09.06.2021;Jan 22;1;71
32446193;Big tropical room for 3 w/ beautiful natural light;16277747;Hugo;Odivelas;Odivelas;3.879.584;-917.031;Private room;60;3;0;;;5;0
32446315;Casa dos Lombos - Nova School of Business & Econ;198053788;Fátima & João;Cascais;Carcavelos e Parede;3.868.428;-933.131;Entire home/apt;70;5;23;09.11.2019;0.87;3;43
32457205;Stroll to Coffee Shops Near a Renovated Hillside Apartment;157141527;Nest@Lisbon;Lisboa;So Vicente;3.871.949;-913.292;Entire home/apt;55;1;43;24.02.2020;Jan 54;17;346
32460911;Alfama Blue Studio Loft Apartment - by LU Holidays;239513511;Goncalo & Miku;Lisboa;Santa Maria Maior;3.871.318;-912.461;Entire home/apt;74;1;74;22.12.2020;Mrz 36;31;363
32461664;Duplex - Central Lisbon;123366549;Miguel;Lisboa;Santa Maria Maior;3.871.553;-913.568;Entire home/apt;58;4;46;13.03.2020;Jan 77;9;86
32463789;Central Lisbon Navy Studio by Timelystay;123366549;Miguel;Lisboa;Santa Maria Maior;3.871.705;-913.439;Entire home/apt;43;4;39;08.02.2020;Jan 46;9;76
32463970;Your Home in Bairro Alto Lisbon 2E;15814568;Ana;Lisboa;Santo Antnio;3.871.554;-914.523;Entire home/apt;55;1;44;10.06.2021;Apr 55;5;340
32463991;Your Home in Bairro Alto Lisbon 2 D;15814568;Ana;Lisboa;Misericrdia;3.871.378;-914.501;Entire home/apt;55;1;92;31.03.2021;Aug 36;5;337
32465099;Ericeira Ocean View Villa;4290628;Michelle;Mafra;Ericeira;3.895.939;-941.308;Entire home/apt;350;5;6;31.08.2019;0.29;11;284
32465706;OUTPOST - Ocean Saloon;203035108;OUTPOST - Casa;Sintra;So Joo das Lampas e Terrugem;3.884.608;-945.681;Hotel room;355;1;3;05.07.2019;Jan 23;3;225
32466525;GuestReady - Luxury Apartment with Private Terrace in the Lapa Quarter;402191311;GuestReady;Lisboa;Estrela;3.871.109;-915.866;Entire home/apt;65;2;39;20.11.2019;Jan 46;84;343
32467378;Alfama Studio Apartment - São Pedro Collection.;243911450;São Pedro;Lisboa;Santa Maria Maior;3.870.978;-912.811;Entire home/apt;65;2;1;30.06.2019;0.04;3;360
32468419;Alfama Studio - São Pedro Collection.;243911450;São Pedro;Lisboa;Santa Maria Maior;3.871.197;-912.994;Entire home/apt;65;2;0;;;3;364
32468830;Alfama 3rd Floor Studio  - São Pedro Collection.;243911450;São Pedro;Lisboa;Santa Maria Maior;3.870.984;-912.963;Entire home/apt;48;2;3;24.05.2021;0.12;3;342
